,rcx,rcy,rcz,vcx,vcy,vcz,qcw,qcx,qcy,qcz,wcx,wcy,wcz,qtw,qtx,qty,qtz,wtx,wty,wtz
11,-0.7449916285558393,-9.941953689527722,-0.43669207743818295,-0.07307070690827569,0.01845847254766003,0.014298780292648588,0.9999689518604159,-0.001062260112075006,0.006736093112874243,-0.003948666637005232,0.0009019521330073827,-0.0009314278597243723,1.4385628578768729e-05,0.996351029767909,0.010682773268010483,-0.06487969729222506,0.05441625414341553,-0.0043262325128383405,0.015502808553867703,-0.014794777752946806
12,0.27756758378535984,-9.904766914870324,-0.7918453622769092,0.005347754418383071,-0.006422114428506832,-0.0025736651513014776,0.9999779748006687,0.0023400899713874744,0.002820020623425795,-0.005533658479029813,-0.0008466274478372734,0.00020014069545500984,-0.0011645903002051815,0.9952915215807916,0.07250161990856821,-0.06322472429760245,0.011871664479691287,-0.0032907493823804454,-0.00012177216183848765,-0.00022626188317933298
13,0.7013749008916866,-10.596479703619654,-0.2681672395492075,-0.03365884634771721,0.08146571036635715,-0.027254152483604847,0.9999877662931802,0.001070974444693591,-0.0031796414371373792,0.0036345781111416565,0.0007845786617246454,0.0008396689635758366,-0.0007027037827915502,0.9805046309319121,0.13300114344735964,0.021720230051004874,0.14300208449285326,-0.03215298085969376,-0.034067811900956396,-0.015828236859585045
14,0.04024639087707647,-10.015308438844722,-0.004662629315903537,-0.002589758660301496,-0.021154904690232554,-0.00781433942788383,0.9999978870369087,0.001055491519250036,-0.000713553211006287,-0.0016132889344095726,-0.0004415815569782586,2.345341110620766e-05,-0.0005358319749682362,0.9925596672907449,0.014824820471820295,-0.030709240278941,0.11688658660066453,0.018810904523945,-0.004701299672072284,-0.011650919732319824
15,-0.0982697608062143,-9.410665871846767,-0.44991983947552927,0.0556817860600248,-0.04398069589351637,-0.042770918725229236,0.9999964301326054,-0.0021684407902331153,-0.001551943243710361,0.00017046628071930902,0.00013327744676358026,-0.0009291045322737638,-0.0014228074656106005,0.9996373652833174,0.001400935015210161,0.02376805105132585,-0.012579946730108465,-0.015327021846725186,0.004147654414525073,-0.01710699168559643
16,0.19919807527439934,-9.418005347799857,0.5641562178811685,-0.04705067313362008,0.007264103870179254,-0.06094989308721193,0.9999765625402459,0.0024026769398955462,0.005536099491537217,0.0032331279183053954,3.09303542471451e-06,4.4323938549287336e-06,2.735476677118849e-06,0.9482062561537952,0.16217659425184883,-0.1658774307266429,0.21699844709859684,-0.00985179314912929,-0.02715900764131743,0.02316385781477618
17,0.5509870548821442,-9.575789611498053,0.12552570134198032,-0.03799700638626338,-0.029539753076845993,-0.0845900844388504,0.9999869339202727,-0.0037382497774442877,-0.0032127286859171293,0.0013549360591515588,-0.000378149327152118,-0.0005760920717588142,0.0007360164179544058,0.9930176086076999,0.06569020522687558,0.042737646341630874,0.08817210169590758,0.009614145521766553,0.01040794241968295,-0.008044908986210754
18,0.03179560760413119,-10.027691145888436,-0.04608785146295101,-0.01957177537099883,-0.03504463290282283,-0.05621519744152391,0.9999987741204553,0.0013311723596801288,-0.0006537683411978636,0.0005023193121650838,-4.287949289455717e-05,-0.0003690560132654357,0.00010308788635421847,0.9816464269864973,-0.10429494087066894,-0.08918791188702714,0.132432526467855,-0.018301276544442472,0.041910088097897764,-0.006793332003805743
19,-0.04663511258526907,-10.135039677865016,0.048619751315147945,-0.014159485725562403,-0.02024140652883249,0.02836939800377396,0.9999996449926912,-0.0007902333500217958,-0.000200557139977268,0.00021289099958491406,0.00110874323097713,0.00010427065427277469,-0.0012971769741155384,0.9824198791828757,0.04110507932443178,0.12717093911887908,0.1303422636126085,0.0036524202779147415,-0.001011621568540673,-0.0021264975473193645
20,-0.27766727559717125,-9.663390373279698,-0.056687138068184824,0.06487322818265721,0.029344274697484712,0.02488832532399298,0.9999980313350022,0.0015966267493609774,-0.0004858965464565641,-0.0010733190063804017,-0.0005342270962106801,-0.0001000194705600227,0.0007929987831214812,0.9998565337104883,0.0012459270646950535,-0.007057703733942071,0.015347588742225183,0.0011481119844921782,0.0031060116142132134,0.000978702530622871
21,0.3396236045341051,-10.225369748530895,0.2385294882005919,0.010159812108932213,-0.015224693074340797,-0.040309228688718016,0.9999924518610713,0.001488926435494319,0.0005791172808551022,-0.003541742809358931,0.00032027736551308594,0.0004925341842897743,0.00030854325028830326,0.9794320938698383,-0.11698444966395906,-0.163016494669271,0.021284607121310695,0.0008216531666452421,-9.737527570888657e-05,0.0034930980762810267
22,0.45365830073519764,-10.764390225608752,-0.09460258876877524,0.010311897559375255,0.046524807611941416,-0.0625533337405479,0.9999948724349735,-0.0006430739352761452,0.003131395150911177,-0.00018953649703646705,0.001113147574579782,-0.0009888554568805391,-0.00039261051975100124,0.943902639772994,-0.17057935903726393,-0.17055019108359076,0.2255285374877431,-0.018819735423752454,-0.002442793248329539,-0.018276631410280558
23,-0.10713757969719363,-9.999617215460331,-0.10267678215646514,0.05160013848401561,0.05298174653944859,-0.046870740390927576,0.9999969472899406,0.0014841957972076695,4.448542991806834e-05,-0.001974992324515172,-0.00020579037649252232,1.2927767471673561e-05,-0.00011753520105701398,0.9992639550377375,-0.03592344477690328,-0.013454661106857196,-0.00016239519421626424,0.004382113817408225,0.005856071714961323,-0.01546781223349014
24,0.10335066659198759,-10.281770255825585,-0.037098611050027146,0.015807555943809733,-0.012375707384957172,-0.04349185884912695,0.9999934998900168,0.0011750483974685788,-0.002270741552032885,-0.0025422768894090867,-8.767193446331773e-05,-0.00010784555907594374,0.00026142683622204396,0.9513289553362981,-0.25002376395876763,-0.026584678989339066,0.178198179108744,-0.005824348614632692,0.004986749118343331,0.00397391254594127
25,-0.18238503394743777,-10.919542526065587,-0.1526646471124133,0.003034026618865848,-0.0010431603745336175,0.011573416859852637,0.9999999984746675,4.567991467133935e-05,-2.4756825863891967e-05,-1.873793034584667e-05,-0.0007064697315233739,0.0009917750394276168,-0.0010882996154339868,0.9816303614028268,0.02976198186410141,0.07289168913882994,-0.17378969952838047,0.04274267211654315,0.01029078496071238,-0.00015431856053482786
26,-0.0003224462944521755,-10.000189716302872,0.0007279816051080665,0.005754937521659017,0.004675793954813193,0.005183693618880697,0.9999892983738883,0.004037928276429071,-0.0022322148430553184,0.00033983794307642344,0.0006378378661734185,0.0004412758814407231,0.0005142868635627557,0.9392884192544285,-0.2633389702747999,-0.21723415963765952,0.03462906403073759,0.015848705785028287,-0.010887339190630846,0.03003979009454665
27,0.004990327568458071,-9.635949943468736,0.18121322708557427,0.033103855383315804,-0.06047177485495582,0.03233933348078465,0.9999990142916573,-0.001095931812141311,-0.0004004223302989756,-0.0007810320956605378,-0.000404022454244005,0.00039567628561665313,0.0004207297725946475,0.9341185645514877,0.1580182273710171,0.058089477681109995,-0.314767151655832,-0.024386115020928825,0.0050476452404128215,0.039153290582541585
28,-0.4188132319833481,-9.718949198817292,0.0032299819913302044,0.006655421215968944,-0.0019049142510014821,0.01992506895036066,0.9999885131737074,-7.628377143026048e-06,-0.0022355996131769385,0.004239759051578312,0.0004837149441676697,-4.585094769701019e-06,0.0015646003901031065,0.9712998577204948,0.20132211590302188,0.07971395657142297,0.09844631617387313,-0.018644218090899507,0.01695995015106987,0.033210942698186724
29,0.3052833158102983,-9.68222222470603,-0.6192793220611227,-0.010869374845401956,-0.034584877263854265,0.026524737948907542,0.9999819928323824,-0.0049288682534606425,0.003388740916593959,0.00048652206249317017,-0.00044817946983951424,-0.00013199276534509708,-0.0002876310624218651,0.9630634030547431,-0.19676761367521717,-0.1440602444440293,-0.11418421027403208,0.002316240467956651,0.0015583687493221606,0.0009066199060306281
30,-0.3540885073197097,-9.94978890795218,0.7418351722357306,0.019389580610961868,0.00788734444898703,-0.017519161879808596,0.9999902073217505,-0.004175168676110313,-0.0011511137436282677,0.000910035316890093,-0.0006693978807914312,0.0013678612974244698,-0.0005547996656801958,0.981859607018829,-0.14146068573298842,-0.10745494835179023,0.06628740884585524,0.007821311808850354,0.0013056759274146792,0.004365904275320095
31,0.036425905811703185,-9.95395816168502,0.031203970584458885,-0.016156849805637006,-0.049382529133443646,-0.0678014642783052,0.9999879523935358,0.0025641215336414127,0.004185582997089736,-3.526356272713783e-05,-0.0005260382501203291,0.000530645361883347,0.0003299117838782751,0.9452821303787917,-0.280602178498352,-0.11452806691650948,-0.12077844715378509,-0.04479483551639541,-0.014426032551233354,-0.012278713212983725
32,0.32173437660442045,-9.880013629141557,-0.7013422979746659,0.02672235035339377,-0.02656599687046594,0.03541455490046329,0.9999972329851939,0.0006360105825563075,-0.0015494498698139902,-0.0016518830453590065,-5.5628615540475724e-05,7.617923661018714e-05,3.340178422516119e-05,0.9323269547328266,0.28658337493483976,-0.05288909551224799,-0.21410082266415367,-0.0007440828543192651,0.0019189219306360054,0.0010434039976998275
33,-0.03351313436052744,-9.980374526555085,-0.014681423324092899,-0.042083341831678306,0.05120563303766369,0.02829084579374126,0.9999977052966618,-0.000846546335646775,0.0011192699120109067,0.0016186400391772194,-0.0012501412815414674,-0.0005767198067412201,0.000998980405229279,0.9340184559576292,0.22962007481415492,-0.21533316672272054,0.16886613776015974,-0.0011716773581308536,0.001881757901884138,0.0012296273317293125
34,0.13310646893651873,-10.0718039262584,-0.17094586203447307,-0.03235183091429953,-0.017866953982738954,-0.026810514054257228,0.9999995998514597,-0.0004654782413714733,-0.0005353323068197067,0.0005450194938136539,-3.808650909795598e-05,-0.0001627519874491355,-0.000279890451951124,0.9869150388187751,-0.10855581876920788,-0.08542700549676217,0.08316590104447133,-0.007715069077820105,-0.013673341297995412,0.03606289421097074
35,-0.3851292693290506,-9.563191135092527,-0.35226310508408,0.07866836149731785,0.005923218523308505,0.01831994779110677,0.9999999616653242,-0.00022564592059595657,3.140876702323995e-05,-0.0001573745789837953,-0.00025199168933839135,0.0004105129493784848,-0.0006010865821656335,0.9991332401111537,0.03307365596639282,0.023248026744184917,0.009921241782472133,0.0014434351653355674,-0.004393032976363984,-0.002907494498058033
36,-0.20072965568573997,-10.469101477234629,0.21017016744078462,0.0019864835343144436,0.0009163907254572438,0.0042419544664088725,0.999982792868807,-0.0016163465229664118,-0.0030791932973461425,-0.004724400369996431,-0.0008856958908845918,-0.0008861923089024852,-0.00018598609867330845,0.9694770536625047,-0.015747506432711722,-0.1415545748509872,-0.19957094177704615,-0.009171066305861512,0.010248979915720444,-0.023287562338149444
37,0.4044995314699948,-9.992207164159357,0.48468809441679833,-0.07367818485219858,-0.05987938682009078,0.026205345199064763,0.9999982214216586,0.00038528306477615367,-0.001287399593592642,0.0013233717413750048,-0.00013154095728958295,-0.0002788639066161888,0.00028360444616418694,0.9976510040834665,0.047658248867657994,0.043485460461878345,-0.023025639937640067,-0.015778764010885522,0.004773727644029607,0.0066532353329320235
38,0.06643296632471166,-10.05014843734515,-0.03524825460405219,-0.020249722915951677,-0.0017545438879548673,0.019213974720114248,0.9999777361769355,0.004664029271395829,-0.004074030640195841,0.002485207385602678,-4.232427701823333e-05,-0.00027886556956290443,0.0003962527891954839,0.9992714740803861,0.02257594296828485,-0.02126718844950934,-0.02223858322281875,-0.005324434830379062,-0.04130408666671836,-0.023098688252448027
39,0.07294828141956078,-10.186676885444419,0.18379206757885796,-0.06752154091478613,0.02615602017057611,0.06444660383905973,0.9999990344802399,0.00048642240965830714,-0.0009148700766932443,0.0009259830290974296,-0.0005683603665990412,0.0010122232946984436,0.0010152773657773875,0.980617018677251,0.13447020386107578,0.11040052782237415,0.09010965769906026,0.04007410283199381,-0.016469774027902777,-0.028486032085089236
40,0.10695162305765951,-9.87565660241468,0.1100856669585501,-0.05703610332961967,0.06070300730353725,-0.025882049578341674,0.9999947385764334,-0.0022046821216965113,-0.00225379963565404,-0.0007632715082743822,-9.28768293985499e-05,4.0727264020630294e-05,0.00026179465105723756,0.9986338844697257,0.03667604379975169,-0.025919275193109343,0.026709993889355174,0.04029555171812423,0.0024034310935235528,0.025763779037266687
41,-0.06374176042691626,-10.000239952096093,-0.014362248087562738,-0.0007961589520982882,0.050350120101674285,-0.05021541510161917,0.999979309889746,0.0024436660890647475,-0.0036740943174487293,-0.004680739195769619,-0.00011275559855329277,0.00040339657214325566,6.8111611460093e-05,0.9711374105126038,-0.16831804847264836,-0.16124466483794717,0.05060951019849689,0.0057395544736404585,-0.010532616637673088,-0.003891089902737622
42,0.5398863728227392,-10.764754826371206,0.23791251466836483,0.033569570352023875,-0.009848209953211319,-0.041767795152645316,0.9999987981155591,0.0010178747124855382,-0.0008146986368254651,0.0008390260055993853,0.0005295826287530615,0.0003178752779934709,0.0009411382871438755,0.9851776831504386,0.09801661554339289,0.07871573864840836,-0.11671121706497756,0.0067588804035749635,0.0017537374943428323,-0.007512275355981088
43,0.008684653377325073,-10.015543070701206,-0.01868147267918808,0.041798628560482665,-0.042125738049529494,0.02531564687774171,0.9999713118950991,-0.003930804137234718,0.0038356858477809645,-0.005216481544710184,0.0005521138938703301,-0.0003534395974231259,-0.00026468636625517276,0.9371900474778593,-0.073077856800746,-0.13712936593104502,-0.3122979006544989,0.012150396810821808,0.028386540228463514,0.006657100061975252
44,-0.23964861328103607,-9.658607181455611,-0.4594459729931659,-0.002063183669161645,0.007187546905574549,0.002315264608468299,0.9999958109258386,0.0022434738023727687,-0.0015187996198430097,-0.0010189228564601149,0.00015698505246821925,0.00036566771913580485,-0.0003295304065914293,0.994473595605949,-0.08144967859555453,-0.06621724542977464,-0.0018691995477770824,-0.001291854179531563,0.01110289534796534,-0.00944139746095587
45,0.21420016980253898,-10.224480289457592,-0.1259079046296727,0.00409661381155353,0.03544149904802552,-0.0011427363692372336,0.9999821352748367,0.0041179338559395725,0.0041514886892607995,0.0012397151282609485,0.0006843124088240605,2.108578428117081e-05,-0.00020837125055269142,0.9819716169483299,-0.1674964700235345,-0.06674978154778531,-0.05675511167164325,-0.01124922660856891,0.005474879686891818,-0.022053960324205823
46,-0.29931539318636013,-9.703187315248787,-0.3100623894968674,-0.014244828179043361,0.0630366113654168,0.009327949112234977,0.9999830442185887,-0.0018441975461678172,0.0012854204187007414,0.005371955424418328,0.000824162699212466,-0.0005709305434002666,-0.00023893786485237135,0.9473963321484111,-0.31758115345028337,0.017127045124725786,0.035903553169855294,0.0014692411536645173,0.0029278748628378433,0.01742968510235153
47,0.13564840354836158,-9.942503756755261,0.09088637276830559,-0.057688175707339036,-0.03589473348736764,0.03355660279579024,0.9999998930719579,-0.0004443174215620881,0.00012657610045411263,2.0410596798611343e-05,0.0005822763754584555,-0.0007367729807141255,-0.0004473986994809163,0.9930993802886416,-0.025114613193431723,0.08364925991004624,-0.07826671317336498,0.005464392660133837,0.031928980892697204,0.03192880845509978
48,0.09325132749860172,-9.250249940884379,-0.3229613931815123,0.010592293096880147,-0.013251339304662536,-0.016927707238105227,0.999987358191748,-0.0011424421045304087,-0.003552922320548389,0.0033697219040507657,0.00021844227687455782,-0.0003579452929697899,-0.0011211355530351265,0.9691020694439876,-0.1592417437400612,0.18224258879545557,0.04765380235758747,0.027674500890296546,-0.03045640101755094,0.005024734693354185
49,0.30066113548083134,-10.086326013768245,-0.22198997014470745,0.007485542618295901,-0.0035962080914415766,-0.006554361966051349,0.9999977940568807,-0.0008147173226209994,-0.0015883302241891041,0.0011069436099489071,-5.010513081430965e-05,0.0009689895305550765,-0.00026830318487550017,0.9990735359281493,0.006859704165105192,-0.04107220796557307,-0.010866830247360505,0.0397440161988848,0.02569214184012286,-0.010241257131704685
50,-0.5459865301044408,-10.368230891872418,0.055597777133233155,-0.00315939694747929,0.015221798691244397,0.019986160833704934,0.9999915029036476,0.0006365921671003755,-0.0030033010387102398,-0.002751191339759138,0.0004174746055418408,-0.0011637510331322452,0.0009408400045513284,0.9266859143627562,-0.10090829795084715,0.23512489734588735,-0.27529441362732304,-0.03640739578791573,0.004525571073144951,-0.0006182241712842514
51,0.12230546106301034,-9.654528620061342,0.4086617398773469,-0.0045839287622226905,-0.0012184218634461038,0.008334535608068613,0.9999998736564641,-0.0001820897458403862,-0.0001899297882715738,0.0004283188716473279,-4.246641676671644e-06,-2.0987206626696365e-05,-1.8060195771627005e-05,0.9951831909172565,-0.07648403979545391,0.02356456927216731,-0.056615538921149254,0.01217871805162613,-0.017722977558706703,-0.013441117367156539
52,0.07333063591652086,-10.197190095915046,0.142539408230022,-0.04209935901696729,0.023999318100971587,0.04011633169666242,0.999969494694547,-0.004678557109106075,-0.000783591519961488,-0.0062053821831713546,9.125321975806674e-05,0.0002227181499010299,-4.270223410784407e-05,0.9920578059078805,0.10173797831311315,-0.07188684263564664,0.017406187459648947,-0.005318078488227589,0.034172887115479306,-0.0383986166756027
53,-0.18451887711570022,-9.741968379478061,0.08501624639621581,-0.000874652077504315,-0.008004993368961556,0.005813778656059065,0.9999873261005753,0.0023115844619423886,0.003262730016010796,0.0030592169487877624,-5.559776962434148e-05,-7.598635990402658e-05,-6.749649757202615e-05,0.9984112202348407,-0.037151927951610465,0.02194151181509191,-0.036240027841087284,-0.009839456309409939,0.00908958921758426,-0.0005746753152875896
54,0.059814069816155654,-9.791088188531452,-0.36349825116442225,-0.031855540072653635,0.01075443017344422,-0.038616431944718685,0.9999999968113108,6.391293159032384e-05,4.745042192077502e-05,-6.4010199219548144e-06,-0.00020980921429035747,0.0005400061804071512,7.080374541691368e-05,0.9811166361818896,0.11041328527177194,-0.057713057011084215,0.14794680021231754,0.009299611564114544,-0.0006000947507210581,-0.012226731612441376
55,0.09332943793080765,-9.883249455896491,0.11112000808418834,0.02880178415418696,0.03708570954661,-0.04689561300888825,0.9999776677749895,-0.0032245926797104937,-0.0033511679643573023,-0.0047995444176906045,-0.0010196836711192077,0.0007800534239130057,0.0008403134106914624,0.9656025216368662,-0.015201139384069109,-0.13570163591820905,-0.2212820859877125,-0.0032642561681829143,-0.0037888004089157916,-1.5247564100432555e-05
56,-0.1446649569551687,-9.998875816372705,-0.029756814992096592,-0.027311341353048045,-0.0254707919476806,-0.007509211290339766,0.9999862379899902,0.0020525241736308,-0.004444079461696651,-0.0018870964155425778,0.0008896242844845476,-0.0007156687553445519,-0.00012119999986719855,0.987275776467454,0.047810926420424706,-0.1370766429701975,-0.06488952509787278,-0.027811885114748136,0.004940582506136367,0.003991230725760455
57,0.06516548816963022,-10.361894775822964,-0.41959909717959387,0.009143663605166007,-0.006675953157713027,0.011288203588006111,0.9999960764084003,-0.0004458481975975604,0.0018496064760504202,-0.002056050357677761,0.0003768819429893469,-0.0007056567019525841,0.0007337198757174776,0.9999989933458681,0.001001141867789284,-0.0010049467881734302,3.322896450282559e-05,0.01875726323196204,0.0056282602567476305,0.004773457092149601
58,-0.4654514166144162,-9.858295015345746,-0.09172932588396118,0.04861167877080204,0.04260752859864589,-0.024190145489452912,0.9999833965124417,0.005210014114021294,0.000260423026662588,0.0024483938040666645,7.700317717440592e-05,-7.789510383736762e-05,-0.0011593316810497728,0.9685281465437354,-0.028689972040462017,-0.24372290891263346,-0.041584354366014604,-0.0038326916093274,-0.0005350625253017586,-0.0010699979970582613
59,-0.06845216052335872,-10.12789845890066,-0.09420534335438059,0.07654637626579532,-0.01296121925891586,0.05295543102098857,0.9999645352558431,-0.005723726112769844,0.0018628577001536112,0.005890411797207949,-1.3174893634689256e-06,1.1384100843325635e-06,2.356026355889742e-06,0.9318499484374951,-0.24195782595411638,0.2555489655031882,-0.08835615590803828,0.009091528184616194,0.02202220521158624,-0.019372859002294764
60,-0.027678876334058244,-10.001399075438583,-0.0033456627433548964,0.057255698562643266,0.04702258907152064,0.04318330712630082,0.9999764281847592,-0.0027147041708211832,-0.004421910053135173,-0.00449668406697114,3.598182059608816e-05,-4.3140367786106376e-05,-0.00032427014875159485,0.9615363757742411,-0.16397199669884086,0.12485413019935147,-0.18158311742476546,0.005320004616591512,0.022947807926311466,-0.010890244592341934
61,0.2644111779203752,-9.67685652998555,-0.838417001126838,-0.005238168092626818,0.00958605172737257,-0.03067684910202869,0.9999853074604471,0.004783609234116565,-0.0016694535668921693,-0.0019273999891998561,0.0007150778430339626,0.00021063799783690903,-0.0005002075911059237,0.952419184152688,-0.14677901940135127,-0.09666638035325063,-0.24901652160229584,0.009165518221654786,0.001100380317456872,-0.013092713714135345
62,0.24954398400811392,-10.219171518718163,0.8168981050256267,0.01176162810319254,-0.05051603549645159,0.0697726508694733,0.9999992711918815,0.0007040374080008843,0.000737267437839712,0.0006468259109574791,3.0155690342085643e-05,9.30542601119202e-06,2.901235728156667e-05,0.9410621772907486,-0.04339386817517663,-0.25129103038345746,0.22219758938028844,0.009348943507232596,-0.011583022222459764,0.0006301560564109254
63,-0.41224881201583774,-10.048561714222618,-0.35161571914470424,-0.030329368649734376,-0.08861626437171949,-0.003315805550355929,0.9999836997061152,0.0038647489381729546,-0.0015858796600990372,0.003892174638773269,0.0008454681627033023,-0.0007791737098131379,-0.00018821485113642845,0.96084650429665,-0.015346900581421762,-0.2766181041567977,-0.004570806947456685,0.002551218804589626,-0.003075905957409904,-0.015604253722672299
64,-0.0565793821197463,-9.516792313254228,0.10534435036719181,-0.001989466614285396,0.023888120971571447,-0.0261881561573122,0.9999845947763875,0.0032528971537509593,-0.004465438722995739,-0.0005373332509735514,3.0648960570145495e-05,9.736555065818685e-05,0.00016223750516118727,0.9656252098064846,0.041129321955912755,-0.25447671741402583,0.033435510401543446,-0.03887351259611471,0.006531812810173454,0.03293950067747708
65,-0.8057558742690741,-9.650689514861421,-0.1881450593014303,0.025899200427218706,-0.031160433150765932,0.016577430780883355,0.999998489723317,-0.00031048900359144377,0.0015422536184894317,0.000738648387261338,0.00018603375365822925,-0.0002184709067038023,-6.353597930140769e-05,0.9990276011239853,0.03519769222418436,0.0027105081572165023,0.026412644700533585,-0.028575399203131097,0.01727300385353061,0.014704818985676443
66,0.009597486160360248,-9.98897182268628,0.003814921113818388,-0.007812617887800254,0.023268585716337897,0.032933244208147715,0.9999955274993418,-0.0001901540515120842,0.002610353416630232,-0.0014473692653194262,0.0012022635784934633,0.0005238489655887108,-0.0009597548107793359,0.9854088184206844,0.010120192056224832,-0.08391773683726948,-0.14773237876513928,-0.004969631522664047,-0.023723283203955035,-0.012260091005346854
67,-0.6383635351913255,-10.520040635984852,0.02371845097496379,-0.0067507850122710674,-0.006252559559944259,-0.007814953282132567,0.9999988890730497,-2.5446108209931036e-05,-0.00100773176309945,0.0010980354529100246,-0.0013240317450084762,-0.0008856736953998106,0.0006383824741489562,0.9797014511306135,0.0628176199116981,-0.021921774789189608,-0.1890990456646773,-0.011531477540815328,-0.007452879780366572,0.016260608611384855
68,-0.1031934586445346,-9.366410701591924,0.42915515799947107,0.0016965140059875283,-0.019065032880556394,-0.0035829996754906095,0.9999968658588244,0.0010811846437762764,0.0018740957328942127,0.0012597926330685774,-0.0007417821646629871,0.0006475063920967326,-0.00011538702592884177,0.9504540998908932,0.03755931050331126,0.2924305165914012,-0.09854285951399018,0.028570176339201156,-0.007985298962845942,-0.0033578762361107335
69,-0.5650351010860912,-10.297079558579473,0.2556596500227857,0.05636381259975167,0.07272090940358354,-0.03914400081731238,0.9999820998095046,-0.0031865394960921205,-0.0035463365234793226,0.0036151796464619053,0.0004898317129422145,-0.0004907327267015764,0.0003053672703125763,0.9961897766418099,0.055449822613993054,0.036733200908816994,0.05640849260005288,-0.008074134322833621,0.009689289102985126,0.0023304894795367205
